date,num_employees,country,industry_code,amount_A,amount_B,amount_C,A_score,B_score,C_score,bankrupt
2019-01-05,20,NL,67,3194.13,6386.64,12804.99,3,3,3,False
2019-01-08,3346,US,46,453.07,907.28,1361.49,3,3,3,False
2019-01-08,63718,NL,75,79283.84,39602.27,19855.33,3,3,3,True
2019-01-08,184,US,88,62650.46,31307.17,15707.15,4,4,4,False
2019-01-08,11,NL,57,4915.72,2456.03,1231.47,5,5,5,True
2019-01-08,2261,TR,9,535.62,537.19,540.38,1,1,1,False
2019-01-08,20,US,21,3824.15,2847.81,1907.02,4,4,4,False
2019-01-08,765,EN,70,3654.38,1836.29,920.73,2,2,2,False
2019-01-08,111,EN,23,226.63,453.85,908.46,5,5,5,False
2019-01-08,819,US,65,1906.46,7674.64,11536.82,5,5,5,False
2019-01-08,72357,NL,95,1614.33,1215.35,813.79,3,3,3,True
2019-01-08,350,TR,84,354.17,1417.95,2119.8,3,3,3,False
2019-01-08,11,TR,60,4834.38,4806.78,4816.47,4,4,4,False
2019-01-08,1075,CN,6,1122.2,2247.48,4494.8,5,5,5,False
2019-01-08,59,US,71,5037.53,2513.52,1253.4,2,2,2,False
2019-01-08,11367,TR,37,,6487.13,12923.92,3,3,3,False
2019-01-08,291,NL,20,633.56,1275.42,1912.03,3,3,3,True
2019-01-08,7315,NL,7,4684.63,18699.78,28032.22,4,4,4,False
2019-01-08,54504,EN,88,5856.61,2934.41,1466.43,2,2,2,True
2019-01-08,87,TR,27,724.91,723.43,726.74,4,3,3,False
2019-01-08,143286,TR,91,461.71,923.43,1386.45,3,3,3,False
2019-01-08,16,NL,53,272.72,544.28,1089.94,4,4,4,False
2019-01-08,2279,EN,30,10047.76,20133.15,30142.08,3,3,3,False
2019-01-08,11,TR,99,5493.6,4138.45,2759.33,5,5,5,False
2019-01-08,22,NL,88,2284.37,4599.86,9195.09,1,1,1,False
2019-01-08,2018,EN,40,34101.55,25595.15,17085.46,2,2,2,False
2019-01-08,11,EN,36,1859.6,3707.13,5624.16,3,3,3,False
2019-01-08,13,NL,37,562.63,562.88,567.01,2,2,2,False
2019-01-08,42,EN,50,236.51,472.56,709.7,4,4,4,False
2019-01-08,1009,EN,75,1309.95,975.08,651.79,4,4,4,False
2019-01-08,11,CN,36,1699.56,1696.98,1694.05,3,3,3,False
2019-01-08,336,EN,30,1565.69,1173.34,780.36,5,5,5,False
2019-01-08,1834,TR,61,990.22,738.1,492.55,3,3,3,True
2019-01-08,135,EN,17,3299.47,2460.1,1649.01,5,5,5,False
2019-01-08,12,TR,89,8684.57,17310.02,25945.01,2,2,2,False
2019-01-08,1536,NL,5,16279.98,12135.68,8121.56,4,4,4,False
2019-01-08,1446,EN,8,4378.07,4378.69,4383.24,1,1,1,False
2019-01-08,443,NL,10,2867.95,11412.45,17150.74,3,3,3,False
2019-01-08,4105,US,94,3277.21,1644.77,819.92,3,3,3,False
2019-01-08,22,EN,1,25620.09,25736.25,25644.51,4,4,4,False
2019-01-08,3447,NL,28,5610.74,4203.43,2791.49,4,4,4,False
2019-01-08,16,US,50,1431.82,2876.2,4290.41,3,3,3,False
2019-01-08,121,TR,68,377.82,1512.27,2265.77,4,4,4,False
2019-01-08,12,TR,22,9525.58,4745.92,2372.46,4,4,4,False
2019-01-08,18584,TR,99,10764.75,21379.19,32137.23,,1,1,False
2019-01-08,648,TR,6,181.75,363.57,725.73,4,4,4,False
2019-01-08,114998,TR,55,3814.55,2859.5,1904.41,3,3,3,False
2019-01-08,81474,CN,76,5540.02,5557.42,5567.51,4,4,4,True
2019-01-08,159978,NL,61,1505.4,1504.13,1507.18,2,2,2,True
2019-01-08,13,US,73,10747.85,10787.29,10766.14,2,2,2,False
2019-01-08,1459,US,99,162.55,647.28,969.66,4,4,4,False
2019-01-08,143,EN,79,3204.44,6462.54,9595.24,2,2,2,False
2019-01-08,607,NL,14,3815.52,2874.42,1912.45,3,3,3,False
2019-01-08,50,CN,52,205.2,410.75,618.26,3,3,3,False
2019-01-08,11,CN,42,35442.03,35212.82,35480.47,3,3,3,False
2019-01-08,4890,NL,82,431.59,862.02,1728.31,3,3,3,False
2019-01-08,108001,TR,84,673.34,2696.47,4047.57,3,3,3,True
2019-01-08,605,TR,34,1309.35,653.47,326.65,3,3,3,False
2019-01-08,62,NL,78,11544.98,5779.26,2897.15,1,1,1,False
2019-01-08,77611,US,13,143.39,287.17,573.11,4,4,4,True
2019-01-09,89,TR,92,6917.93,3437.08,1727.22,4,4,4,True
2019-01-09,58367,EN,68,3295.64,1651.01,823.68,1,1,1,True
2019-01-09,28814,CN,48,1427.19,1070.0,711.63,4,4,4,True
2019-01-09,579,TR,17,2038.06,1530.16,1019.61,2,2,2,False
2019-01-09,3379,US,50,23546.67,17630.92,11711.65,3,3,3,False
2019-01-09,4474,TR,0,37232.75,36998.02,37141.25,3,3,3,False
2019-01-09,2203,TR,26,368.73,738.0,1102.42,3,3,3,True
2019-01-09,16,CN,63,3778.42,15189.54,22665.96,1,1,1,False
2019-01-09,4087,EN,59,12570.69,9453.94,6290.15,4,4,4,False
2019-01-09,11,EN,90,397.97,1586.22,2383.42,5,5,5,False
2019-01-09,5026,US,88,576.5,2310.65,3451.27,5,5,5,False
2019-01-09,789,NL,40,50472.06,37922.4,25253.4,1,1,1,False
2019-01-09,32,NL,20,3246.18,2440.81,1636.15,5,5,5,True
2019-01-09,15457,NL,13,2303.36,9288.76,13861.44,3,3,3,True
2019-01-09,139,US,19,3924.24,15806.56,23494.12,4,4,4,False
2019-01-09,350,TR,91,5223.69,5197.73,5201.54,5,5,5,False
2019-01-09,11,EN,84,8480.15,6363.46,4220.27,3,3,3,False
2019-01-09,133,EN,86,906.42,1818.98,3615.85,3,3,3,False
2019-01-09,17,TR,10,28278.6,28200.32,28335.15,3,3,3,False
2019-01-09,37,EN,65,9244.7,18535.5,28056.75,3,3,3,False
2019-01-09,30,EN,83,4853.42,9694.65,19517.11,5,5,5,False
2019-01-09,11,NL,23,6047.74,12191.36,18171.1,4,4,4,False
2019-01-09,261,NL,88,1276.5,5089.97,7680.15,3,3,3,False
2019-01-09,539,CN,36,3505.03,6995.4,14018.56,2,2,2,False
2019-01-09,956,CN,85,3680.72,7384.2,11124.45,3,3,3,False
2019-01-09,266,EN,23,11231.75,22583.93,33575.93,3,2,3,False
2019-01-09,34017,NL,14,535.73,1074.69,1606.7,2,2,2,True
2019-01-09,11,CN,11,4604.85,3443.94,2293.83,4,4,4,False
2019-01-09,1590,CN,94,1146.81,2299.43,3451.94,4,4,4,False
2019-01-09,32659,NL,63,8368.79,16585.9,33157.97,3,3,3,True
2019-01-09,11,CN,30,16240.05,16195.9,16134.73,4,4,4,False
2019-01-09,395,TR,52,162.18,326.86,654.13,4,4,4,False
2019-01-09,1184,TR,93,1637.62,1633.42,1632.82,3,3,3,False
2019-01-09,19,NL,83,2196.99,1097.16,549.18,3,3,3,True
2019-01-09,30,NL,71,4426.24,17746.75,26547.58,4,4,4,False
2019-01-09,12430,CN,43,6008.26,23989.92,36122.54,3,3,3,False
2019-01-09,915,EN,29,1099.86,1093.73,1100.3,3,3,3,False
2019-01-09,54,US,34,135.43,268.93,545.21,2,2,2,False
2019-01-09,9682,TR,20,15664.47,11817.78,7832.92,1,1,1,True
2019-01-09,7799,TR,62,462.48,925.46,1840.27,5,5,5,False
2019-01-09,73,NL,91,1839.93,7302.83,11038.87,2,2,2,False
2019-01-09,362,EN,16,2276.6,4529.99,6758.4,3,3,3,False
2019-01-09,2915,NL,11,136.7,272.5,544.53,5,5,5,False
2019-01-09,71,CN,17,1641.68,3279.03,6568.83,4,4,4,False
2019-01-09,1907,EN,91,15435.72,7767.73,3873.18,2,2,2,False
2019-01-09,30,CN,59,111.71,445.88,671.45,4,4,4,False
2019-01-09,43,TR,66,8686.26,17285.44,26143.95,4,4,4,False
2019-01-09,51,NL,14,12083.22,6009.99,2993.44,3,3,3,False
2019-01-09,75568,NL,15,51255.09,38519.1,25590.96,3,3,3,False
2019-01-09,22126,US,21,5307.24,10630.67,15859.88,4,4,4,False
2019-01-09,891,EN,94,1524.12,1139.34,759.83,2,2,2,False
2019-01-09,878,TR,62,1302.17,5186.9,7780.66,4,4,4,False
2019-01-09,11,US,30,211.43,422.46,636.61,1,1,1,False
2019-01-09,2436,US,0,291.84,1170.52,1761.35,3,3,3,False
2019-01-09,61,NL,74,5890.35,5847.16,5858.48,2,2,2,False
2019-01-09,1562,EN,5,118.77,473.5,712.19,4,4,4,False
2019-01-09,23938,NL,86,678.15,1341.37,2042.2,2,2,2,False
2019-01-09,11,EN,8,4731.52,9500.03,14162.14,3,3,3,False
2019-01-09,1467,US,51,17102.03,12815.35,8543.76,2,2,4,True
2019-01-09,881,CN,79,1100.8,546.23,274.58,4,4,4,True
2019-01-09,21,TR,61,333.58,672.62,1344.95,2,2,2,False
2019-01-09,2348,US,57,796.69,796.19,798.74,4,4,4,True
2019-01-09,789,NL,18,21772.61,21755.42,21606.04,4,4,4,False
2019-01-09,9985,TR,12,909.05,681.92,454.98,2,2,2,True
2019-01-09,13,US,31,30943.22,31009.62,30830.47,3,3,3,False
2019-01-09,215,EN,99,5077.73,10136.33,20212.25,3,3,3,False
2019-01-09,158777,NL,8,4133.78,8291.97,16605.13,3,3,3,False
2019-01-09,3920,US,48,132.97,267.19,536.38,5,5,5,False
2019-01-09,3693,EN,36,150.97,302.47,603.55,1,1,1,False
2019-01-09,55,EN,30,3695.37,14876.62,22305.29,4,4,5,False
2019-01-09,13,EN,30,1290.01,2595.39,3871.53,4,4,4,False
2019-01-09,88791,TR,58,39395.22,19810.26,9829.65,2,2,2,True
2019-01-09,13,NL,54,27089.52,13399.21,6709.77,3,3,3,False
2019-01-09,149125,EN,18,6837.57,6851.23,6848.81,4,4,4,False
2019-01-09,14,US,62,1364.92,683.49,342.33,3,3,3,False
2019-01-09,17,EN,1,5574.02,11189.77,16694.2,3,3,3,False
2019-01-09,50,NL,44,1061.59,795.96,530.93,3,3,3,False
2019-01-09,478,TR,95,3063.61,12258.81,18352.71,3,3,3,False
2019-01-09,13168,EN,42,119.16,476.73,714.97,3,2,2,False
2019-01-09,114942,US,97,733.41,1470.62,2923.23,3,3,3,True
2019-01-09,84,NL,0,21122.51,15751.31,10524.64,4,4,4,False
2019-01-09,11,EN,84,140.7,281.39,561.51,1,1,1,False
2019-01-09,1646,TR,60,7359.79,5509.75,3691.98,3,3,3,False
2019-01-09,5071,CN,2,6734.74,26956.95,40417.55,3,3,3,False
2019-01-09,127,US,90,2305.43,4609.0,9166.38,3,3,3,False
2019-01-09,19,EN,43,5633.94,11228.11,22538.41,3,3,3,False
2019-01-09,49,EN,6,1491.48,741.79,373.2,1,1,1,False
2019-01-09,2626,CN,32,3741.64,2798.1,1868.52,3,3,3,False
2019-01-09,386,NL,8,11243.11,5599.34,2798.85,3,3,3,False
2019-01-09,7498,CN,29,247.3,494.07,740.02,3,3,3,False
2019-01-09,23,NL,17,1021.84,768.71,510.69,2,2,2,False
2019-01-09,24446,EN,55,718.99,1434.95,2156.76,2,2,2,False
2019-01-09,16,CN,89,3718.42,7435.01,14752.21,3,3,3,False
2019-01-09,62,EN,83,978.87,1948.12,3904.1,1,1,1,False
2019-01-09,1215,CN,30,2112.98,2112.92,2096.12,3,3,3,False
2019-01-09,6931,EN,71,3934.3,7960.36,15751.38,4,4,4,False
2019-01-09,34,EN,62,141.46,565.09,841.57,2,2,2,False
2019-01-09,87338,EN,86,834.19,3344.91,5029.26,3,3,3,False
2019-01-09,4795,TR,49,2098.23,4193.14,6279.55,3,3,3,False
2019-01-09,23,CN,88,7362.5,5501.38,3660.92,2,2,2,False
2019-01-09,6068,TR,0,1477.75,1105.86,738.69,3,3,3,False
2019-01-09,4265,EN,81,48385.82,24302.69,12122.46,3,3,3,False
2019-01-09,8378,US,18,3282.85,2447.17,1618.79,3,3,3,False
2019-01-10,59322,NL,63,11315.65,22567.33,33784.98,2,2,2,True
2019-01-10,5128,CN,52,1404.68,1053.53,702.87,2,2,2,False
2019-01-10,78,CN,5,459.72,920.84,1384.65,2,2,2,False
2019-01-10,13186,NL,16,799.15,799.59,799.09,5,5,5,False
2019-01-10,4241,TR,45,32481.3,32641.17,32473.71,2,2,2,False
2019-01-10,993,NL,71,1265.68,633.1,315.26,3,3,3,True
2019-01-10,79,US,72,1111.22,2220.62,3326.74,3,3,3,False
2019-01-10,63117,EN,54,628.09,2498.77,3758.64,3,3,3,True
2019-01-10,480,NL,90,2108.54,2102.13,2101.53,3,3,3,False
2019-01-10,1886,NL,99,6853.32,6930.78,6876.6,4,4,4,False
2019-01-10,156,EN,5,14972.79,14902.85,14943.62,4,4,4,False
2019-01-10,11738,CN,69,155.94,622.61,933.39,2,2,2,False
2019-01-10,69,US,67,196.18,395.27,792.93,2,2,2,False
2019-01-10,16784,NL,85,1118.32,1117.6,1120.4,5,5,5,False
2019-01-10,13,NL,39,7816.63,31309.86,46726.66,4,4,4,False
2019-01-10,4961,CN,90,3873.52,15427.32,23175.61,3,3,3,False
2019-01-10,315,US,65,1325.67,660.77,329.73,4,4,4,True
2019-01-10,4391,EN,8,27590.46,20849.34,13863.43,3,3,3,False
2019-01-10,598,EN,10,11585.31,23313.63,35094.13,3,3,3,False
2019-01-10,15,TR,19,2289.94,4574.06,6839.88,4,4,4,False
2019-01-10,316,US,42,16866.14,8400.77,4208.34,3,3,3,False
2019-01-10,106383,US,57,7734.09,5794.14,3871.14,4,4,4,True
2019-01-10,8597,NL,77,2073.1,1552.93,1028.26,3,3,3,False
2019-01-10,46,TR,25,900.5,673.31,449.39,4,4,4,True
2019-01-10,83240,EN,37,139.18,558.45,837.16,3,3,3,False
2019-01-10,11478,US,93,35140.18,26594.5,17674.76,4,4,4,False
2019-01-10,89,US,35,2798.43,2806.59,2819.56,3,3,,False
2019-01-10,1408,CN,98,1072.38,539.97,268.83,3,3,3,False
2019-01-10,177,EN,54,2387.14,4807.51,7171.31,4,4,4,False
2019-01-10,13,CN,5,5278.14,3948.99,2647.71,2,2,2,False
2019-01-10,15882,TR,2,146.22,584.81,882.96,5,5,5,False
2019-01-10,19,US,64,1473.12,5885.04,8884.6,3,3,3,False
2019-01-10,253,TR,63,39221.15,19719.52,9816.15,3,3,3,False
2019-01-10,4600,CN,57,29455.14,29208.45,29248.54,3,3,3,False
2019-01-10,72164,EN,57,5258.39,10434.82,15781.78,3,3,3,True
2019-01-10,12,US,17,653.6,656.19,658.92,4,4,4,False
2019-01-10,122,EN,22,755.04,1518.23,2283.15,4,4,4,False
2019-01-10,1606,TR,95,17982.57,9023.96,4506.21,4,4,4,True
2019-01-10,11528,NL,28,1486.05,2973.27,5959.56,3,3,3,False
2019-01-10,63027,EN,22,7618.28,3774.39,1890.21,3,3,3,False
2019-01-10,11,EN,35,19737.19,19642.49,19630.58,4,4,4,False
2019-01-10,1879,EN,69,47915.36,24097.98,12000.53,5,4,4,False
2019-01-10,11,US,80,524.82,519.83,524.39,4,4,4,False
2019-01-10,12680,TR,81,213.78,855.44,1279.63,4,4,4,False
2019-01-10,16,TR,94,633.59,2552.29,3774.82,4,4,4,False
2019-01-10,45966,US,5,319.11,637.95,953.5,4,4,4,False
2019-01-10,16,EN,33,2810.71,2098.88,1402.52,4,4,4,False
2019-01-10,9633,EN,43,643.29,1274.25,2555.16,4,4,4,False
2019-01-10,42,NL,43,4372.77,2200.68,1101.65,3,3,3,False
2019-01-10,811,EN,26,4658.34,4658.96,4655.75,4,3,4,False
2019-01-10,1492,CN,99,1825.07,1826.92,1824.29,5,5,5,False
2019-01-10,21,EN,51,1894.25,3765.94,5683.26,2,1,2,False
2019-01-10,46,NL,41,29116.57,14513.53,7247.84,1,1,1,False
2019-01-10,13,CN,24,5101.02,20416.8,30878.0,1,1,1,False
2019-01-10,11,NL,73,2679.9,10710.24,15983.61,2,2,2,False
2019-01-10,27,NL,38,1004.57,1008.59,1005.72,5,5,5,False
2019-01-10,498,TR,38,29198.99,21911.36,14624.16,2,2,2,False
2019-01-10,5245,US,11,2189.61,8720.91,12979.58,4,4,4,False
2019-01-10,13676,NL,10,7945.24,15836.46,31634.29,4,4,4,False
2019-01-10,12,EN,2,24267.09,18096.11,12086.96,4,4,4,False
2019-01-10,36,TR,21,488.94,981.51,1477.88,3,3,3,False
2019-01-10,10338,CN,3,526.45,527.68,523.54,3,3,3,True
2019-01-10,330,US,7,464.28,926.81,1844.57,3,3,3,False
2019-01-10,18,TR,13,191.08,380.34,762.2,2,2,2,False
2019-01-10,120,NL,83,956.87,1906.77,2867.76,2,2,2,False
2019-01-10,35,TR,87,14311.0,7139.83,3568.54,2,2,2,False
2019-01-10,11,EN,13,679.75,1362.31,2724.15,3,3,3,False
2019-01-10,9552,EN,91,7492.96,5652.86,3743.16,2,2,2,False
2019-01-10,43,EN,15,4610.44,4599.63,4571.31,3,3,5,False
2019-01-10,84262,US,31,672.36,2698.66,4028.83,4,4,4,False
2019-01-10,42520,TR,63,1395.17,2794.76,5593.2,3,3,3,True
2019-01-10,5416,TR,75,1326.59,1330.99,1326.42,3,3,3,False
2019-01-10,60,NL,15,57567.55,43187.82,28657.4,4,4,4,False
2019-01-10,38,CN,51,5100.82,2544.73,1276.53,1,1,1,False
2019-01-10,309,EN,18,13902.87,13741.03,13703.37,4,4,4,False
2019-01-10,80,CN,68,27751.58,13856.75,6922.93,2,2,2,False
2019-01-10,49716,CN,11,744.09,1489.01,2235.16,3,3,3,False
2019-01-10,14,EN,92,962.85,954.55,963.13,3,3,3,False
2019-01-10,5974,EN,4,5252.86,3928.8,2624.5,2,2,2,True
2019-01-10,1536,NL,41,501.73,996.57,1987.83,2,2,2,False
2019-01-10,15934,US,16,638.37,2573.74,3836.97,5,5,5,False
2019-01-10,681,EN,71,10578.78,21104.17,31636.1,3,3,3,False
2019-01-10,1919,CN,93,2029.8,4076.38,6120.14,3,3,3,False
2019-01-10,104087,NL,9,2265.36,4527.32,6771.47,4,4,4,False
2019-01-10,13,TR,83,1758.78,3532.03,7028.52,4,4,4,False
2019-01-10,13,NL,15,510.46,513.02,509.58,2,2,2,False
2019-01-10,122,EN,15,2435.94,9840.84,14619.04,4,4,4,False
2019-01-10,300,EN,41,815.97,1627.07,3263.72,5,5,5,False
2019-01-10,21,US,2,12398.0,9322.18,6172.06,3,3,3,False
2019-01-10,12,NL,22,4471.56,2222.97,1117.54,3,3,3,False
2019-01-10,11,EN,85,503.6,499.7,504.42,4,4,4,False
2019-01-10,9663,CN,27,1216.63,2443.22,4855.64,3,3,3,False
2019-01-10,347,CN,44,3788.23,2847.66,1896.13,5,5,5,False
2019-01-10,24865,NL,99,11375.01,8471.75,5685.7,2,2,2,False
2019-01-10,85,US,67,2932.17,2196.03,1466.87,4,4,4,False
2019-01-10,4644,NL,23,6519.22,4878.86,3234.18,3,3,3,False
2019-01-10,361,US,18,256.48,1023.42,1541.01,3,3,3,False
2019-01-10,1558,CN,74,1610.09,6478.36,9706.94,4,4,4,False
2019-01-10,94,EN,39,228.57,453.06,905.46,4,5,5,False
2019-01-10,12,TR,45,26536.52,13345.06,6704.18,1,1,1,False
2019-01-11,86560,EN,39,1577.06,789.43,395.55,5,5,5,True
2019-01-11,22777,CN,61,2326.23,1757.06,1164.07,2,2,2,True
2019-01-11,52,CN,17,1207.2,1218.07,1209.9,2,2,2,False
2019-01-11,99164,EN,11,10328.55,5142.0,2573.05,1,1,1,False
2019-01-11,46,EN,13,3426.5,2577.75,1715.31,5,5,5,False
2019-01-11,213,CN,81,10662.66,5338.8,2655.47,4,4,4,False
2019-01-11,8628,EN,60,2055.16,1020.28,514.11,1,1,1,True
2019-01-11,50,TR,11,343.71,682.93,1373.6,3,3,3,False
2019-01-11,59,TR,26,702.43,1399.17,2791.23,2,2,2,False
2019-01-11,147,NL,5,796.58,1596.57,2383.26,4,4,4,False
2019-01-11,286,TR,87,211.83,845.51,1275.93,3,3,3,False
2019-01-11,14,CN,32,123.01,492.97,736.5,1,1,1,False
2019-01-11,11,CN,79,2676.95,5356.56,10790.87,4,4,4,False
2019-01-11,61700,NL,49,205.1,408.86,612.49,3,3,3,True
2019-01-11,79,US,11,1457.58,2889.47,4347.77,4,4,4,False
2019-01-11,13,NL,94,2971.16,2978.49,3015.37,3,3,3,False
2019-01-11,9055,US,56,31949.8,24029.27,15875.22,3,3,3,False
2019-01-11,44,US,52,2197.91,4409.48,8706.65,3,3,3,False
2019-01-11,18,EN,12,523.88,528.72,529.7,1,1,1,False
2019-01-11,103925,TR,71,263.66,527.11,793.32,3,3,3,True
2019-01-11,62734,US,2,3830.1,7577.34,11288.87,4,4,4,False
2019-01-11,13,EN,63,416.74,825.9,1239.94,4,4,4,False
2019-01-11,48612,NL,83,289.82,580.41,878.38,4,4,4,True
2019-01-11,43942,NL,57,481.56,962.34,1933.45,3,3,3,True
2019-01-11,2033,US,3,28219.08,27999.31,28075.84,5,5,5,False
2019-01-11,586,EN,44,445.02,1777.02,2645.85,3,3,3,False
2019-01-11,23,CN,65,13400.29,6706.9,3350.6,3,3,3,False
2019-01-11,14,TR,35,1206.43,1214.14,1215.54,2,2,2,False
2019-01-11,1455,US,22,12302.2,12306.87,12298.31,4,4,4,False
2019-01-11,19225,CN,18,505.47,1011.49,2009.21,3,3,3,False
2019-01-11,3890,TR,39,17509.74,17568.09,17634.69,3,3,3,False
2019-01-11,18,CN,71,10323.89,10379.65,10339.75,1,1,1,False
2019-01-11,42,EN,15,686.91,687.21,687.78,2,2,2,False
2019-01-11,714,US,57,2355.52,1172.02,579.97,2,2,2,True
2019-01-11,1817,CN,17,2670.16,1318.8,664.94,3,3,3,False
2019-01-11,12,CN,35,2952.22,1465.09,735.44,2,2,2,False
2019-01-11,1595,CN,23,18904.58,14197.82,9458.19,4,4,4,False
2019-01-11,6886,US,0,427.39,853.98,1709.47,4,4,4,False
2019-01-11,18,EN,0,1669.76,3334.19,4997.87,4,4,4,False
2019-01-11,29,EN,63,15944.81,15940.44,15919.68,3,3,3,False
2019-01-11,32,CN,61,136.33,542.43,813.71,3,3,3,False
2019-01-11,79051,EN,35,360.09,719.3,1441.92,4,4,4,True
2019-01-11,142,TR,74,7069.56,28247.52,42579.68,3,3,3,False
2019-01-11,592,EN,17,4592.96,18448.62,27607.92,1,1,1,False
2019-01-11,5963,CN,15,21195.69,16040.21,10568.86,3,3,3,False
2019-01-11,96,TR,16,391.77,780.08,1161.54,3,3,3,False
2019-01-11,13,US,23,3614.09,14414.22,21357.55,3,3,3,False
2019-01-11,2580,NL,97,30366.37,30512.58,30733.39,2,2,2,False
2019-01-11,3012,EN,67,6290.72,6322.96,6301.68,4,4,4,False
2019-01-11,32,TR,98,175.34,346.64,703.33,4,4,4,False
2019-01-11,11,NL,78,11944.26,23972.78,35845.76,2,2,2,False
2019-01-11,2944,US,1,110.81,443.06,668.03,3,3,3,False
2019-01-11,4643,NL,94,1982.8,7829.41,11802.18,4,4,4,False
2019-01-11,11,US,72,6833.04,3417.57,1715.53,1,1,1,False
2019-01-11,4107,CN,9,954.43,1898.61,2855.42,2,2,2,False
2019-01-11,78219,CN,52,42300.82,21244.73,10514.5,3,3,3,False
2019-01-11,18,US,88,686.14,1378.09,2076.48,4,4,4,False
2019-01-11,531,NL,50,731.67,731.69,733.17,4,4,4,False
2019-01-11,4288,EN,68,1932.89,970.75,486.49,2,2,2,False
2019-01-11,25,NL,13,1141.94,1151.0,1148.19,3,3,3,False
2019-01-11,8265,NL,65,648.04,1320.9,2613.53,3,3,3,True
2019-01-11,33435,EN,81,273.62,547.38,1095.18,3,3,3,False
2019-01-11,17591,NL,92,148.45,591.53,894.91,3,1,3,True
2019-01-11,32,NL,52,819.41,810.99,820.06,3,3,3,False
2019-01-11,15541,TR,83,216.85,430.9,871.88,2,2,2,True
2019-01-11,152,US,63,,14878.54,29792.12,2,2,2,False
2019-01-11,34,CN,71,3594.5,1812.49,899.15,2,2,2,True
2019-01-11,17,US,48,2746.42,2739.12,2758.39,4,4,4,False
2019-01-11,54609,NL,89,3986.58,7938.05,15860.31,1,1,1,True
2019-01-11,177,EN,61,820.31,3285.64,4876.92,2,2,2,False
2019-01-11,32502,EN,36,209.62,420.35,843.48,5,5,5,False
2019-01-11,16,CN,48,3630.93,7270.75,14653.75,1,1,1,False
2019-01-11,9946,CN,67,3147.25,6282.37,9502.79,1,1,1,False
2019-01-11,13,CN,32,30228.47,30111.48,30233.87,3,3,3,False
2019-01-11,11,EN,21,265.01,1065.16,1586.65,2,2,2,False
2019-01-11,153377,NL,69,1286.92,963.29,645.21,3,3,3,True
2019-01-11,12,CN,32,6140.96,6148.11,6158.17,3,3,3,False
2019-01-11,264,CN,27,172.3,692.19,1034.73,2,2,2,False
2019-01-11,37831,EN,87,5714.86,11348.07,17031.66,5,5,5,False
2019-01-11,18640,NL,3,2920.71,2901.22,2910.18,3,3,3,False
2019-01-12,295,CN,65,12964.28,25853.18,38771.35,3,3,3,False
2019-01-12,1535,NL,76,338.12,678.83,1017.94,4,4,4,False
2019-01-12,1923,TR,48,2532.18,10173.61,15135.41,5,5,5,False
2019-01-12,13,CN,10,237.87,951.34,1422.81,3,3,3,False
2019-01-12,40,CN,34,2746.69,2058.04,1359.7,5,5,5,False
2019-01-12,47,EN,38,1080.28,2159.27,3246.58,4,4,4,False
2019-01-12,103,TR,9,2676.62,1359.75,672.81,3,3,3,False
2019-01-12,36,TR,73,4299.64,8610.64,12859.45,3,3,3,False
2019-01-12,30,TR,71,694.33,1382.78,2085.0,3,3,3,False
2019-01-12,80,US,68,591.48,1186.35,2375.06,3,3,3,False
2019-01-12,104,EN,22,9097.21,4546.27,2276.51,3,3,3,False
2019-01-12,356,EN,33,8325.83,6278.12,4170.02,3,3,3,False
2019-01-12,18,CN,31,12405.39,6175.86,3115.85,4,4,4,False
2019-01-12,12846,EN,15,1794.14,3582.07,7180.36,2,2,2,False
2019-01-12,30587,CN,67,1128.25,2272.29,4489.42,4,4,4,False
2019-01-12,29,CN,53,6910.27,5118.35,3449.14,1,2,2,False
2019-01-12,14,US,27,1030.98,4115.19,6208.09,2,2,2,False
2019-01-12,5822,EN,59,7312.0,14594.65,29298.76,4,4,4,False
2019-01-12,65584,EN,77,191.89,772.11,1141.15,2,2,2,False
2019-01-12,11,US,75,1045.77,4222.72,6360.94,4,4,4,False
2019-01-12,11,US,59,36240.52,35937.15,36233.74,4,4,4,False
2019-01-12,19,EN,84,11856.51,23858.78,35679.22,1,2,2,False
2019-01-12,3715,EN,79,27204.19,13675.63,6832.27,1,1,1,False
2019-01-12,106666,CN,43,2156.16,1621.43,1078.07,2,2,2,False
2019-01-12,8150,NL,1,3465.82,6952.45,13870.24,4,4,4,False
2019-01-12,979,CN,22,56455.67,42377.07,28026.89,4,4,4,False
2019-01-12,4486,TR,92,4751.8,9454.18,19009.19,3,3,3,False
2019-01-15,25,TR,45,2319.33,1150.05,574.68,2,2,2,False
2019-01-15,3886,NL,72,2853.67,2856.97,2839.66,1,1,1,False
2019-01-15,57,US,53,7646.39,7676.92,7654.97,2,2,2,True
2019-01-15,24,TR,70,136.34,548.07,822.44,5,5,5,False
2019-01-15,27,US,92,11451.41,23080.4,34850.12,2,2,2,False
2019-01-15,3031,US,80,655.34,1311.82,1959.65,1,1,1,True
2019-01-15,9973,CN,8,776.38,3112.34,4668.22,4,4,4,False
2019-01-15,1086,US,69,5740.44,5810.06,5823.22,3,3,3,False
2019-01-15,12,NL,43,2134.36,1070.5,536.48,3,3,3,False
2019-01-15,11,CN,83,1308.02,1312.65,1311.04,3,3,3,False
2019-01-15,23,NL,73,1710.88,1718.49,1710.49,4,4,4,False
2019-01-15,41,US,72,2678.64,5381.53,10656.35,3,3,3,False
